Source,Target,date
FR,TR,2014.3.8 09:16
TR,FR,2014.3.29 10:45
ES,IN,2018.12.26 08:30
FR,GR,2018.5.13 09:27
CO,AR,2018.12.11 17:37
AR,CO,2018.12.14 06:01
IT,SE,2017.12.22 15:22
SE,FI,2017.12.24 09:51
FI,IT,2017.12.30 11:50
BR,US,2019.1.17 16:08
JP,TH,2015.5.2 09:19
TH,JP,2015.5.6 23:31
IE,PE,2018.11.5 19:57
PE,BO,2018.11.19 20:10
BO,CL,2018.11.24 20:11
CL,BO,2018.11.24 22:02
BO,CL,2018.11.25 03:46
CL,BO,2018.11.26 00:28
BO,CL,2018.11.26 14:35
CL,BO,2018.11.27 23:19
CZ,AT,2017.3.25 09:17
AT,CZ,2017.3.26 17:21
NG,UG,2018.8.30 12:39
UG,TZ,2018.8.31 09:35
CA,JM,2019.1.3 04:05
JM,CA,2019.1.16 15:06
US,CA,2019.3.27 21:31
CA,US,2019.4.18 21:19
SG,US,2017.9.29 19:52
CA,JP,2017.8.24 01:58
JP,CA,2017.9.1 10:54
US,CA,2018.11.6 04:03
EC,CL,2018.5.4 13:28
AU,US,2016.9.30 03:31
US,AU,2016.10.23 09:56
AU,US,2016.10.24 21:50
US,AU,2016.11.3 22:15
DE,ES,2018.6.16 17:33
ES,PT,2018.6.21 13:02
PT,ES,2018.6.24 07:11
US,PL,2018.10.15 10:28
PL,US,2018.10.15 13:41
US,GB,2018.10.17 13:53
GB,US,2018.10.17 15:48
US,GB,2018.10.19 10:05
GB,US,2018.10.19 14:00
US,GB,2018.10.19 17:56
GB,IE,2018.10.21 19:03
IE,GB,2018.10.21 19:07
GB,IE,2018.10.21 22:14
IE,GB,2018.10.22 14:55
GB,IE,2018.10.22 15:50
IE,GB,2018.10.23 10:24
GB,CH,2018.10.23 12:58
CH,DE,2018.10.23 14:57
DE,GB,2018.10.23 20:28
GB,US,2018.10.25 14:41
US,IE,2018.10.25 16:42
IE,US,2018.10.26 16:22
US,GB,2018.10.26 17:35
GB,US,2018.11.1 15:48
US,GB,2018.11.3 13:57
GB,US,2018.11.3 23:20
US,BG,2018.11.6 19:13
BG,BE,2018.11.8 13:35
BE,NL,2018.11.9 15:58
NL,FR,2018.11.10 22:27
FR,NL,2018.11.12 20:45
NL,FR,2018.11.12 20:55
FR,US,2018.11.14 15:18
US,FR,2018.11.15 12:29
FR,US,2018.11.15 18:38
US,BG,2018.11.15 20:59
BG,BE,2018.11.18 18:50
BE,US,2018.11.18 19:09
US,FR,2018.11.19 12:10
FR,BE,2018.11.19 15:20
BE,US,2018.11.19 17:29
US,AE,2018.11.29 17:09
AE,US,2018.11.29 18:11
US,CA,2018.12.2 14:57
CA,US,2018.12.3 11:31
US,CA,2018.12.3 11:42
CA,US,2018.12.6 18:02
US,AE,2018.12.11 23:11
AE,SA,2018.12.12 16:27
SA,AE,2018.12.12 20:15
AE,SA,2018.12.13 15:14
SA,AE,2018.12.14 14:31
AE,SA,2018.12.14 15:38
SA,AE,2018.12.14 18:26
AE,US,2018.12.16 20:20
US,AE,2018.12.16 20:44
AE,US,2018.12.20 16:30
US,PA,2019.1.19 01:24
PA,US,2019.1.22 19:00
US,AE,2019.1.23 22:37
AE,US,2019.1.24 18:23
US,CA,2019.2.5 15:37
CA,US,2019.2.6 03:24
US,CA,2019.2.8 18:49
CA,US,2019.2.10 18:43
US,LV,2019.2.12 08:29
LV,US,2019.2.12 17:59
US,AR,2019.2.22 19:16
AR,US,2019.3.1 17:26
GB,IT,2018.12.13 10:28
FR,US,2019.1.7 07:22
US,CN,2019.1.8 23:13
CN,US,2019.1.9 03:23
GB,SE,2016.1.14 17:57
JP,ES,2017.12.28 15:08
ES,JP,2018.1.3 07:38
JP,KR,2018.6.11 21:56
SA,GB,2018.10.18 12:45
RU,JP,2019.7.20 13:02
YT,RE,2018.12.23 15:22
US,IN,2019.3.25 05:20
SA,IN,2019.4.11 08:23
IN,US,2019.4.14 08:05
US,IN,2019.4.14 13:46
RU,GR,2016.8.18 19:32
DE,FR,2017.10.29 04:36
FR,GB,2017.10.29 09:09
TH,TW,2018.12.31 09:18
TW,JP,2019.1.1 03:52
JP,TW,2019.1.7 13:13
TW,TH,2019.1.8 06:22
CA,US,2015.2.21 23:00
GB,IE,2018.2.14 23:15
AR,HN,2018.12.30 21:27
FI,PT,2018.3.28 23:27
GB,DE,2019.9.10 07:06
US,CA,2018.2.14 05:11
CA,US,2018.2.14 15:56
DE,GB,2019.1.15 13:39
GB,DE,2019.1.17 14:33
ZA,US,2018.6.24 23:23
US,ZM,2016.9.9 21:14
BR,PT,2017.9.30 15:00
PT,ES,2017.10.11 16:36
ES,PT,2017.10.15 11:30
DE,HK,2016.12.21 16:10
HK,TW,2016.12.26 04:21
TW,PW,2017.1.1 08:08
PW,TW,2017.1.6 10:21
PH,QA,2017.10.4 03:45
QA,MA,2017.10.4 18:14
MA,QA,2017.10.5 06:56
QA,MA,2017.10.5 11:43
US,HR,2015.9.7 15:32
HR,US,2015.9.8 16:32
US,AR,2015.9.11 16:18
AR,US,2015.9.13 22:08
US,AR,2015.9.18 15:27
NL,GB,2016.12.14 16:33
SE,GB,2017.10.15 05:02
US,FR,2019.1.15 22:25
FR,DE,2019.1.23 15:22
DE,FR,2019.1.23 15:26
FR,DE,2019.1.26 15:29
DE,US,2019.2.5 04:57
US,FR,2019.3.1 16:56
FR,DE,2019.3.2 05:31
DE,US,2019.3.7 09:20
PY,BR,2019.3.12 01:52
BR,PY,2019.3.13 17:13
PY,BR,2019.3.20 00:51
AU,JP,2017.3.17 10:52
JP,SG,2017.5.26 10:13
SG,MY,2017.5.27 02:28
MY,SG,2017.5.27 10:26
SG,ID,2017.5.27 12:34
ID,SG,2017.5.27 13:22
SG,MY,2017.9.1 03:04
MY,SG,2017.9.2 13:02
JP,MY,2017.12.3 08:15
MY,CN,2017.12.3 08:51
CN,JP,2017.12.9 11:49
JP,CN,2018.1.25 05:19
CN,JP,2018.1.30 12:04
TH,SG,2016.9.9 04:02
SG,TH,2016.9.11 15:53
FR,GR,2018.9.20 18:30
GR,FR,2018.9.25 13:59
TH,PH,2016.8.31 17:12
PH,TH,2016.9.2 06:54
TH,PH,2016.9.4 10:58
PH,TH,2016.9.5 06:28
ID,KR,2016.6.14 18:31
KR,ID,2016.6.14 18:36
GB,NL,2016.6.20 07:52
AU,SG,2019.2.22 16:21
SG,MY,2019.2.25 13:01
US,CA,2019.4.15 13:47
CA,US,2019.4.24 23:56
GB,FR,2016.6.11 20:34
FR,GB,2016.6.13 20:00
BH,SA,2018.7.11 12:53
US,KR,2018.2.17 07:09
MY,JP,2018.7.25 10:53
MX,VE,2017.2.18 01:43
RU,IT,2017.11.10 19:20
US,JP,2018.12.17 07:11
DE,GB,2018.1.22 17:23
GB,DE,2018.1.23 19:57
US,BS,2018.3.1 18:34
BS,US,2018.3.2 06:05
US,CA,2017.11.3 16:32
PH,AU,2017.1.5 00:22
AU,PH,2017.1.20 05:22
CL,FR,2016.11.18 11:22
FR,CL,2016.11.19 19:47
US,CA,2018.3.15 12:57
CA,US,2018.3.16 16:13
GB,AE,2017.12.31 12:24
GB,FR,2019.6.8 16:16
US,IL,2017.8.16 06:35
IL,CY,2017.9.3 08:30
CY,IL,2017.9.6 22:49
QA,AE,2016.12.16 16:07
AE,CZ,2016.12.18 11:11
CZ,AE,2016.12.26 23:23
AE,QA,2016.12.27 02:30
BR,US,2017.5.19 11:42
US,BR,2017.5.20 13:33
GB,ES,2019.8.8 16:26
MX,US,2019.3.31 23:40
JP,TW,2017.12.22 14:01
TW,JP,2017.12.24 11:03
GB,FR,2013.10.13 10:15
US,CA,2018.6.29 07:36
CA,US,2018.6.29 23:26
GB,PT,2018.12.21 09:06
US,PH,2018.3.16 00:50
PH,US,2018.3.17 01:19
TW,DE,2019.2.14 03:46
DE,BE,2019.2.19 07:17
BE,AT,2019.2.27 16:52
AT,HU,2019.3.3 21:25
HU,CZ,2019.3.7 12:23
CZ,DE,2019.3.7 22:06
DE,CZ,2019.3.9 10:39
CZ,NL,2019.3.11 08:20
NL,CZ,2019.3.13 09:53
CZ,AT,2019.3.13 11:11
AT,CZ,2019.3.16 09:34
KW,SA,2019.8.13 10:51
SA,KW,2019.8.18 05:28
ES,SI,2018.11.9 18:29
US,CN,2018.2.12 02:12
CN,US,2018.2.14 19:52
US,DE,2018.3.20 07:59
DE,SA,2018.3.21 17:09
SA,DE,2018.3.25 06:46
DE,SA,2018.3.25 19:36
SA,JP,2018.3.30 13:39
JP,ES,2018.3.31 06:08
ES,JP,2018.4.2 13:20
JP,BH,2018.4.10 22:32
BH,US,2018.4.17 04:36
US,PL,2018.4.28 09:04
PL,CH,2018.5.4 18:54
CH,ES,2018.5.7 20:48
ES,FR,2018.5.14 16:43
FR,US,2018.6.12 00:35
US,PL,2018.7.19 14:03
PL,IS,2018.8.3 05:54
IS,NL,2018.8.5 01:45
NL,ES,2018.8.10 14:50
ES,PL,2018.8.16 18:59
PL,ES,2018.8.23 21:55
ES,US,2018.9.5 19:03
US,CA,2018.10.7 02:55
CA,US,2018.10.19 02:09
US,ES,2018.10.20 03:45
BE,AT,2018.11.11 10:11
US,NO,2018.7.20 20:05
NO,LV,2018.7.22 22:55
LV,US,2018.7.31 02:17
US,CA,2018.8.5 18:38
CA,US,2018.8.6 21:11
ES,SN,2019.2.24 14:21
SN,ES,2019.3.3 03:15
SK,CZ,2018.10.24 09:40
GB,GR,2019.2.19 09:33
US,IE,2018.11.14 05:59
IE,PT,2018.11.15 16:12
PT,CH,2018.11.18 10:19
CH,PT,2018.11.18 10:23
PT,IT,2018.11.21 12:49
IT,CH,2018.11.24 18:32
CH,IT,2018.11.26 19:39
IT,IE,2018.12.1 16:47
NZ,US,2015.9.1 18:30
ZA,SZ,2018.12.8 07:31
SZ,ZA,2018.12.13 09:17
GB,FR,2018.9.29 05:39
FR,GB,2018.9.30 09:32
US,IT,2019.3.26 16:38
IT,NL,2019.3.28 17:45
NL,BE,2019.4.7 22:51
BE,FR,2019.4.10 01:02
FR,BE,2019.4.10 04:44
BE,NL,2019.4.11 04:45
NL,BE,2019.4.12 13:53
BE,NL,2019.4.12 18:46
NL,BE,2019.4.12 20:18
BE,NL,2019.4.15 00:22
NL,US,2019.4.15 19:46
BR,US,2015.12.23 21:04
US,BR,2013.9.2 14:20
BR,US,2013.9.7 09:31
US,BR,2013.9.10 00:20
CN,HK,2019.2.1 08:41
HK,PH,2019.2.1 12:47
DE,AE,2015.11.15 17:26
AE,HK,2015.11.16 04:19
GB,ES,2018.11.14 10:48
ES,GB,2018.11.19 07:24
MY,FR,2016.3.23 00:38
FR,MY,2016.3.24 00:10
US,CA,2017.11.24 07:26
CA,US,2017.11.26 07:03
US,GR,2017.6.13 13:27
MX,CA,2017.8.26 17:23
CA,US,2017.8.30 22:54
US,MX,2017.9.1 15:39
PH,HK,2018.1.19 01:58
HK,PH,2018.1.21 05:03
PH,HK,2018.1.22 00:30
HK,PH,2018.1.23 00:24
PH,HK,2018.1.23 03:07
HK,MO,2018.1.25 05:20
MO,HK,2018.1.25 07:55
HK,PH,2018.1.31 10:56
US,AT,2019.3.3 15:13
AT,NL,2019.3.23 05:26
NL,DE,2019.3.26 13:24
DE,GB,2019.3.27 19:30
US,TH,2017.3.5 05:16
TH,KH,2017.3.10 06:00
KH,TH,2017.3.11 13:50
TH,KH,2017.3.12 00:59
KH,TW,2017.3.12 09:47
US,IT,2016.11.4 13:22
IT,US,2016.11.6 03:06
SA,AU,2018.12.6 22:33
AU,SA,2018.12.6 23:40
AU,ID,2018.3.4 03:11
ES,IT,2019.2.17 20:17
US,AU,2018.12.27 19:21
AU,BO,2018.12.30 23:40
BO,MX,2018.12.31 21:37
MX,US,2019.1.7 22:43
US,MV,2019.1.17 23:57
PL,GB,2017.10.27 08:56
GB,PL,2017.10.27 15:10
PL,GB,2017.10.30 20:06
PH,AE,2019.5.29 22:04
ES,MA,2017.2.25 18:08
SA,FR,2018.7.24 08:10
FR,BE,2018.7.25 18:18
BE,NL,2018.7.27 17:32
IT,HK,2016.9.15 22:30
HK,PH,2016.9.17 14:08
PH,HK,2016.11.15 15:30
HK,IT,2016.11.16 06:11
PA,US,2018.9.11 13:20
US,DE,2018.7.28 03:33
DE,US,2018.7.30 17:44
GB,GE,2017.10.6 10:06
GE,GB,2017.10.8 12:27
RU,TR,2014.4.26 19:48
CA,US,2018.10.5 13:41
GB,PL,2016.9.29 09:54
ES,GB,2015.10.11 15:49
US,IT,2018.7.2 07:41
US,FR,2017.8.12 03:40
FR,US,2017.8.12 17:52
US,CA,2017.8.16 01:15
CA,US,2017.8.16 01:39
LB,SY,2018.4.17 17:30
RU,KZ,2018.3.1 12:43
PH,AE,2015.7.17 05:28
AE,PH,2015.7.24 14:53
US,RS,2018.7.15 20:48
RS,US,2018.7.15 21:11
GB,ES,2018.11.15 08:33
SA,TR,2018.8.6 06:51
KE,ET,2018.11.25 12:26
ET,NL,2018.11.28 20:13
US,IN,2018.7.25 13:11
IN,US,2018.7.26 10:22
BR,US,2013.6.26 22:09
US,ES,2014.5.13 18:43
ES,DK,2014.5.21 10:23
DK,SE,2014.5.21 12:52
SE,DK,2014.5.21 22:01
DK,ES,2014.5.24 09:23
ES,US,2014.5.25 16:22
US,DE,2018.10.16 07:57
DE,SE,2018.10.16 20:54
SE,DK,2018.10.19 11:27
DK,GB,2018.10.20 20:49
GB,US,2018.10.26 16:07
US,IT,2015.6.8 17:45
IT,GR,2015.6.27 18:05
GR,US,2015.6.30 04:27
US,CA,2018.9.13 20:32
US,AU,2016.9.15 02:41
AU,US,2016.9.17 04:56
US,AU,2016.9.17 22:01
FR,US,2016.8.13 06:37
US,FR,2016.8.14 08:02
FR,BE,2016.8.16 06:49
FR,GB,2018.6.13 07:13
ID,MY,2017.3.23 12:41
MY,ID,2017.3.24 13:47
ES,GB,2017.9.24 19:44
GB,FR,2017.9.29 05:53
FR,ES,2017.10.9 19:35
ES,FR,2017.10.10 19:20
BR,PT,2018.3.19 20:04
PT,PE,2018.3.19 22:02
PE,BR,2018.3.20 14:31
DE,AT,2019.3.9 15:25
AT,DE,2019.3.17 06:46
AR,MX,2018.1.17 12:38
CA,FR,2017.12.31 23:36
GB,IS,2017.12.4 13:18
IS,US,2017.12.5 14:02
GB,SA,2019.7.7 21:34
US,IT,2018.1.24 04:00
EC,MX,2016.5.14 19:38
MX,US,2016.6.1 20:37
US,MX,2016.6.6 04:41
MX,CO,2016.7.4 17:55
CO,EC,2016.7.5 04:12
EC,MX,2016.8.16 18:37
MX,US,2016.8.18 01:32
MY,SG,2018.6.16 03:09
CA,US,2017.4.7 06:41
GB,NO,2018.4.25 10:30
NO,US,2018.4.25 18:28
US,GB,2018.4.25 21:53
MX,IT,2018.11.11 19:59
IT,GB,2018.11.17 18:06
GB,FR,2018.11.20 17:43
FR,ES,2018.11.24 11:19
US,PL,2018.8.11 00:50
PL,DE,2018.8.23 08:53
DE,US,2018.8.24 14:59
GB,IT,2018.9.25 12:22
CA,US,2017.2.15 16:17
US,CA,2017.2.17 20:34
CA,US,2017.2.21 22:13
GB,IT,2016.10.18 18:39
IT,GB,2016.10.18 22:16
MY,JP,2017.3.17 08:37
JP,MY,2017.3.23 22:45
MX,ES,2016.1.19 13:41
ES,IT,2016.1.23 12:31
IT,CZ,2016.1.25 08:26
CZ,DE,2016.1.26 09:55
DE,NL,2016.1.27 07:33
NL,GB,2016.1.28 17:32
GB,FR,2016.1.29 10:43
FR,MX,2016.1.31 10:14
PH,JP,2018.8.22 11:32
JP,PH,2018.8.28 10:57
PH,JP,2018.9.12 08:53
ES,MA,2018.6.15 19:17
SA,EG,2019.9.19 20:52
EG,KW,2019.9.30 16:10
KW,EG,2019.10.1 12:53
EG,QA,2019.10.2 15:10
QA,AE,2019.10.2 15:18
AE,KW,2019.10.2 15:31
CO,AR,2018.12.20 20:36
AR,PY,2018.12.20 20:38
PY,CO,2018.12.20 20:40
CO,AR,2018.12.20 21:15
AR,CO,2018.12.21 00:10
HU,RU,2018.10.19 16:58
QA,AE,2016.5.18 05:10
AE,IN,2016.5.18 21:05
GB,FR,2019.1.13 16:59
US,VU,2019.10.15 23:13
PT,BR,2018.10.3 11:27
BR,PT,2018.10.5 11:16
MY,SG,2015.9.25 12:58
SG,AU,2015.9.27 10:51
AU,SG,2015.10.2 12:47
SG,MY,2015.10.4 18:10
BE,BR,2016.3.11 01:43
CA,MX,2015.11.12 23:05
GB,IT,2018.2.20 07:02
TW,CN,2018.3.17 09:39
US,MM,2018.4.8 17:15
MM,US,2018.4.13 02:09
IN,CH,2018.5.1 14:37
US,JP,2019.2.24 20:17
US,JM,2018.1.21 00:24
JM,US,2018.1.22 21:42
US,JM,2018.1.23 03:05
US,MC,2018.5.10 12:46
MC,US,2018.5.11 04:11
US,RU,2018.5.15 14:46
RU,FR,2018.6.7 20:09
FR,US,2018.6.8 04:31
US,FR,2018.6.10 18:06
FR,MX,2018.6.11 02:02
MX,US,2018.6.11 16:19
US,MX,2018.6.12 01:49
MX,US,2018.6.12 14:50
US,MX,2018.9.30 04:09
GB,DE,2018.8.18 05:45
DE,BE,2018.8.19 14:05
PH,US,2017.12.20 10:00
US,PH,2017.12.24 15:28
US,KY,2018.11.11 14:50
KY,US,2018.11.12 14:27
US,KY,2018.11.13 00:07
KY,US,2018.11.14 00:02
US,KY,2018.11.15 12:49
KY,US,2018.11.17 13:13
US,FR,2018.7.31 09:01
FR,US,2018.8.3 18:21
US,SG,2018.8.7 12:43
SG,US,2018.8.14 13:37
US,FR,2018.8.17 08:44
FR,US,2018.8.19 08:27
DK,GB,2018.5.26 20:30
GB,DK,2018.5.27 23:06
MA,TD,2018.8.12 21:35
TD,MA,2018.8.16 13:41
IT,ES,2017.6.15 14:31
ES,FR,2017.6.16 12:19
FR,ES,2017.6.17 14:13
CA,GB,2018.12.5 18:28
GB,AE,2018.12.8 14:54
US,JP,2018.11.17 00:12
JP,US,2018.11.17 22:23
HU,RO,2018.5.9 14:25
NL,FI,2018.7.28 16:31
FR,DE,2019.3.2 14:44
ES,NO,2017.4.25 22:18
VE,CO,2015.8.28 16:14
CO,VE,2015.8.29 04:09
US,NO,2016.8.1 22:52
US,ES,2018.2.20 14:41
ES,US,2018.2.21 05:58
US,CA,2018.2.21 06:17
CA,US,2018.2.21 16:32
SG,KH,2015.9.6 09:17
US,TH,2017.7.17 22:34
TH,US,2017.7.18 22:47
AR,ES,2018.8.2 06:49
US,BR,2018.10.25 18:05
BR,ES,2018.10.25 20:14
ES,US,2018.10.26 16:07
US,CA,2018.10.28 21:31
CA,US,2018.10.29 20:56
US,DO,2016.6.10 15:23
DO,US,2016.6.12 21:25
BR,PE,2018.12.15 03:37
PE,BR,2018.12.16 03:33
BR,UY,2019.3.10 16:35
UY,BR,2019.3.13 23:05
CN,PH,2019.2.5 17:10
AT,DE,2019.10.11 15:48
DE,AT,2019.10.13 15:31
US,MX,2018.6.23 14:34
MX,US,2018.6.25 19:09
US,GB,2019.6.17 17:22
GB,US,2019.6.20 21:01
US,GR,2017.7.25 07:57
GR,US,2017.7.25 20:00
US,BS,2019.3.8 22:05
BS,MX,2019.3.16 11:41
MX,US,2019.3.20 14:45
AR,US,2018.9.30 13:15
US,CL,2018.10.6 11:34
CL,US,2018.10.6 23:57
US,AR,2018.10.8 21:23
US,PH,2018.12.3 05:37
PH,US,2018.12.4 20:20
US,MX,2018.1.13 23:51
MX,US,2018.1.18 13:04
TN,SA,2017.12.8 04:42
SA,EG,2017.12.25 09:14
EG,SA,2018.1.26 18:43
SA,EG,2018.3.12 14:59
AR,GB,2015.9.11 05:54
GB,AR,2015.9.22 11:09
ID,GB,2018.10.23 08:54
GB,ID,2018.10.23 14:04
US,MX,2019.1.31 15:17
AU,NZ,2017.1.15 03:11
PH,BN,2017.12.30 04:06
BN,PH,2017.12.31 14:24
US,MX,2019.2.16 17:18
BE,CZ,2017.9.8 22:29
CO,MY,2018.10.7 22:11
GB,NL,2019.2.24 10:31
NL,GB,2019.2.28 18:27
PH,US,2018.10.17 04:39
AE,GB,2018.12.25 19:06
GB,AE,2019.1.7 00:21
HK,KR,2015.9.4 06:02
KR,HK,2015.9.10 05:45
HK,KR,2015.9.11 07:34
KR,HK,2015.9.22 13:36
GB,IE,2016.6.14 16:34
IE,GB,2016.6.15 14:57
PH,SA,2017.6.7 22:01
SA,PH,2017.6.13 10:23
CA,US,2017.12.8 03:43
NL,MC,2013.11.3 15:08
MC,NL,2013.11.6 09:16
PA,CU,2017.1.21 21:40
SG,TH,2017.11.29 03:05
TH,SG,2017.11.29 12:40
GB,CN,2018.12.23 05:36
CN,DE,2018.12.23 07:24
DE,BE,2018.12.23 17:23
BE,GB,2018.12.24 13:54
GB,CN,2018.12.24 21:59
CN,DE,2018.12.25 06:10
DE,GB,2018.12.25 21:18
GB,US,2018.12.26 05:56
US,DE,2018.12.26 08:03
DE,CN,2018.12.26 18:03
CN,GB,2018.12.26 22:04
GB,DE,2018.12.27 18:50
DE,GB,2018.12.28 08:07
GB,DE,2018.12.29 09:20
DK,BE,2019.3.19 07:13
US,CA,2019.2.10 21:24
CA,US,2019.2.10 22:27
MY,TH,2019.3.2 02:23
TH,MY,2019.3.2 04:35
US,MX,2018.2.25 23:02
MX,US,2018.2.26 01:35
JP,US,2013.12.17 15:14
US,JP,2013.12.27 13:19
ES,IT,2019.4.2 05:07
IT,GB,2019.4.3 21:08
GB,ES,2019.4.4 17:53
ES,GB,2019.4.5 15:15
CN,UA,2017.3.24 11:40
UA,VN,2017.4.1 20:32
VN,UA,2017.4.3 10:17
PY,ES,2016.7.5 22:16
ES,PY,2016.7.7 19:21
PY,ES,2016.7.9 19:58
ES,PY,2016.7.13 15:34
PY,US,2016.7.15 16:05
RU,CZ,2016.7.27 21:58
CZ,RU,2016.7.29 10:14
RU,NL,2016.7.30 00:32
US,MX,2016.8.19 02:15
MX,US,2016.8.20 23:10
BH,TR,2017.11.15 10:01
TR,KW,2017.11.16 15:13
KW,SY,2017.11.17 07:24
SY,TR,2017.11.17 15:33
CA,US,2015.4.6 19:13
US,CA,2015.4.9 00:00
BE,FR,2018.12.14 22:06
RU,KR,2016.8.10 04:30
US,JP,2014.8.23 07:47
KW,AZ,2019.1.26 10:26
AZ,KW,2019.1.31 12:15
JP,FR,2018.10.17 20:39
FR,JP,2018.10.27 07:44
DE,HK,2018.6.30 11:13
HK,DE,2018.7.6 11:51
GB,ES,2018.10.29 11:49
US,NG,2018.1.31 00:39
NG,US,2018.1.31 02:51
US,IN,2017.11.24 02:41
IN,MV,2017.12.9 03:16
MV,MX,2017.12.13 00:13
MX,US,2017.12.13 02:46
US,BW,2015.4.17 22:58
BW,ZA,2015.4.27 10:52
ZA,US,2015.4.27 12:39
JP,GB,2017.9.19 01:22
GB,JP,2017.9.19 04:18
US,GB,2016.7.21 18:57
GB,US,2016.7.23 03:11
GB,ES,2018.6.21 21:18
MX,JP,2019.4.11 22:53
JP,MX,2019.4.21 22:53
CO,MX,2018.1.6 03:50
MX,CO,2018.1.7 20:57
MY,AU,2019.1.9 10:34
RU,AM,2018.4.30 09:41
AM,RU,2018.5.5 08:31
US,CR,2019.1.12 12:32
CR,US,2019.1.15 17:49
DE,CH,2016.1.15 21:30
JP,US,2015.3.22 17:43
US,JP,2015.3.28 06:23
AU,FR,2018.10.15 07:51
FR,GB,2018.10.21 12:32
CA,US,2015.5.12 15:33
IE,PT,2019.7.5 20:15
IT,US,2017.6.1 00:44
US,KY,2017.8.15 02:09
KY,US,2017.8.20 02:04
US,IT,2017.12.15 21:11
IT,US,2017.12.20 15:45
SA,US,2018.6.24 15:42
US,CA,2018.7.6 00:50
CA,US,2018.7.16 16:08
CA,US,2019.1.13 16:43
AU,JO,2016.9.14 06:09
JO,DK,2016.9.26 09:12
DK,ES,2016.10.5 12:09
ES,AE,2016.12.9 10:04
AE,LK,2016.12.11 15:35
GB,AE,2019.1.31 12:58
AE,GB,2019.2.1 14:58
US,DE,2018.5.25 12:32
DE,FR,2018.5.27 00:32
FR,IT,2018.5.29 18:26
BR,IT,2017.10.15 23:31
IT,BR,2017.10.19 14:50
TR,IL,2018.4.25 21:31
IL,TR,2018.4.26 12:14
AT,DE,2017.10.20 14:04
DE,AT,2017.10.21 10:25
AT,DE,2017.11.24 11:42
JP,IN,2018.8.16 23:56
US,CA,2014.12.6 09:27
CA,US,2014.12.6 14:13
DE,AT,2018.11.27 19:19
AT,DE,2018.11.27 20:17
DE,CH,2019.1.10 15:02
CH,DE,2019.1.15 06:43
DE,CZ,2019.3.11 14:12
CZ,DE,2019.3.18 18:32
DE,CH,2019.3.21 15:20
CH,DE,2019.3.21 16:00
US,IL,2016.12.12 18:07
IL,US,2016.12.16 20:46
BR,US,2016.7.15 14:53
US,BR,2016.7.24 15:16
RS,ME,2018.6.13 07:01
ME,RS,2018.6.24 18:52
MY,JP,2019.2.13 12:18
AU,US,2018.10.23 10:21
US,AU,2018.11.1 00:04
PH,SG,2015.10.12 12:57
SG,PH,2015.10.18 02:13
PH,FR,2015.11.14 12:21
FR,PH,2015.11.20 05:50
AR,BR,2017.2.20 03:44
BR,MX,2017.2.20 23:18
US,IT,2019.2.6 12:31
IT,US,2019.2.7 21:41
US,GH,2018.12.22 14:27
TR,UA,2018.2.26 11:37
UA,TR,2018.3.6 04:09
MX,CO,2015.6.7 05:35
CO,MX,2015.6.17 01:57
DO,CR,2018.3.13 04:56
IT,DE,2019.1.2 18:12
DE,IT,2019.1.3 18:34
US,CA,2017.1.21 01:45
CA,US,2017.1.21 23:22
US,CA,2017.1.28 22:23
CA,US,2017.2.3 00:59
RO,FR,2017.9.10 21:02
CZ,IT,2018.7.4 23:57
IT,CH,2018.7.5 13:49
CH,IT,2018.7.6 18:09
IT,CH,2018.7.7 06:05
CH,IT,2018.7.7 15:00
IT,CH,2018.7.8 14:39
CH,DE,2018.7.10 23:01
GB,NO,2017.12.27 13:56
US,PH,2018.12.19 00:00
PH,TH,2019.1.3 12:47
PH,TW,2019.7.22 04:59
SA,AE,2018.11.18 20:08
UY,BR,2017.8.27 23:05
IT,HR,2017.3.25 09:52
US,MX,2014.12.31 03:18
MX,US,2015.1.8 13:57
GB,US,2018.9.12 08:06
US,MX,2018.5.28 17:30
YT,KE,2019.2.18 17:38
KE,FR,2019.2.25 22:07
FR,NL,2019.3.3 18:21
US,CA,2016.11.23 20:53
CA,FR,2016.12.5 16:12
FR,US,2016.12.6 16:23
US,RU,2016.12.8 08:05
RU,US,2016.12.11 14:39
US,CA,2016.12.22 01:22
CA,CR,2016.12.22 19:50
CR,US,2016.12.30 22:32
AE,US,2018.9.22 02:25
IN,US,2018.10.5 18:09
FR,AZ,2019.3.20 09:36
CA,MX,2018.4.16 16:20
US,CA,2019.1.23 16:08
GB,AE,2018.4.13 07:54
GB,US,2016.1.29 06:40
US,GB,2016.1.31 22:45
GB,NL,2019.5.7 21:22
NL,GB,2019.5.9 19:52
US,MX,2018.6.28 06:24
US,GE,2017.7.3 13:07
GE,US,2017.7.6 12:41
GB,US,2017.4.10 11:54
US,GB,2017.4.11 09:25
GB,US,2017.10.17 15:14
AE,US,2018.7.2 15:14
US,DE,2018.7.2 15:16
DE,IT,2018.7.8 11:04
IT,AT,2018.7.9 16:36
CO,PA,2016.12.17 05:51
AU,ID,2018.5.28 07:19
ID,AU,2018.6.7 21:38
US,MX,2017.9.15 01:43
US,CA,2019.2.25 18:19
CA,US,2019.3.1 22:24
US,GB,2019.3.7 02:46
GB,US,2019.3.8 22:39
US,CA,2019.3.10 05:23
CA,US,2019.3.17 14:12
US,GB,2019.3.21 16:14
GB,US,2019.3.22 13:31
US,CA,2019.3.30 21:39
